plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20171016t210259-A,34.298472,-119.299644,2017-10-16T21:02:59+00,Oil & Gas (1B2),CH4,mf,"[-119.30197629131989, 34.29632292761602, -119.29703466326556, 34.30042326111144]",ang,2023-05-14 20:21:18.065085+00:00,,,,,344.0,81.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t212508-B,34.405393,-118.995761,2017-10-16T21:25:08+00,Solid Waste (6A),CH4,mf,"[-118.99875685061062, 34.40237770858912, -118.9894698413442, 34.41003997666195]",ang,2023-05-14 20:23:19.270055+00:00,,,,,428.0,181.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171016t213656-B,34.405393,-118.995761,2017-10-16T21:36:56+00,Solid Waste (6A),CH4,mf,"[-118.99715146368708, 34.40291344448444, -118.99220285654137, 34.407014351236235]",ang,2023-05-14 20:21:18.059576+00:00,,,,,242.0,96.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t192818-B,33.719642,-117.704563,2017-10-23T19:28:18+00,Solid Waste (6A),CH4,mf,"[-117.70640094502936, 33.71762952836149, -117.69923968328477, 33.72360393465555]",ang,2023-05-14 20:23:24.210067+00:00,,,,,903.0,286.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t192818-C,33.721644,-117.701161,2017-10-23T19:28:18+00,Solid Waste (6A),CH4,mf,"[-117.70646801708016, 33.717345652466776, -117.69859278580189, 33.72391390509101]",ang,2023-05-14 20:23:24.209997+00:00,,,,,195.0,93.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t201407-B,33.911694,-118.411091,2017-10-23T20:14:07+00,Electricity Generation (1A1),CH4,mf,"[-118.4147488106415, 33.90785910533173, -118.40507118103194, 33.915862652313315]",ang,2023-05-14 20:21:18.058940+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t201407-C,33.908137,-118.410563,2017-10-23T20:14:07+00,Electricity Generation (1A1),CH4,mf,"[-118.41423832660574, 33.90495927685713, -118.40667800977154, 33.91126172267012]",ang,2023-05-14 20:21:18.058997+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t202450-A,33.7751,-118.288828,2017-10-23T20:24:50+00,Electricity Generation (1A1),CH4,mf,"[-118.29371824434116, 33.7726899607308, -118.28613575237227, 33.778992671787975]",ang,2023-05-14 20:23:24.213094+00:00,,,,,314.0,121.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t203609-A,33.848681,-118.334075,2017-10-23T20:36:09+00,Electricity Generation (1A1),CH4,mf,"[-118.33796736960058, 33.845518960572505, -118.33031116213864, 33.85184964033276]",ang,2023-05-14 20:21:18.057814+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t204704-A,33.780818,-118.256448,2017-10-23T20:47:04+00,Oil & Gas (1B2),CH4,mf,"[-118.26022169060764, 33.777706330664884, -118.2525714803874, 33.78409284361587]",ang,2023-05-14 20:21:18.072044+00:00,,,,,128.0,48.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t205826-A,33.776328,-118.22919,2017-10-23T20:58:26+00,Electricity Generation (1A1),CH4,mf,"[-118.23268326067999, 33.7734238443162, -118.22513402486733, 33.77972674741411]",ang,2023-05-14 20:23:24.227831+00:00,,,,,51.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t205826-B,33.78320117,-118.2219448,2017-10-23T20:58:26+00,Oil & Gas (1B2),CH4,mf,"[-118.2254621985003, 33.781211545960474, -118.2179122658164, 33.78751445776579]",ang,2023-05-14 20:23:24.227774+00:00,,,,,48.0,27.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t205826-C,33.804504,-118.244504,2017-10-23T20:58:26+00,Electricity Generation (1A1),CH4,mf,"[-118.24864763584101, 33.80303858618572, -118.24109584869777, 33.80934143884051]",ang,2023-05-14 20:23:24.227887+00:00,,,,,228.0,142.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t210905-A,33.78320117,-118.2219448,2017-10-23T21:09:05+00,Oil & Gas (1B2),CH4,mf,"[-118.22604882325925, 33.780447799488385, -118.21836464639857, 33.78683445134095]",ang,2023-05-14 20:21:18.067112+00:00,,,,,93.0,78.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t210905-C,33.817154,-118.235458,2017-10-23T21:09:05+00,Electricity Generation (1A1),CH4,mf,"[-118.23952719442971, 33.81428140636732, -118.2319071775102, 33.820612230993795]",ang,2023-05-14 20:21:18.066992+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t210905-D,34.001603,-118.369336,2017-10-23T21:09:05+00,Oil & Gas (1B2),CH4,mf,"[-118.37304220251941, 33.99850380880587, -118.36537262089706, 34.00483416815368]",ang,2023-05-14 20:21:18.067165+00:00,,,,,31.0,23.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t212029-A,33.863203,-118.244447,2017-10-23T21:20:29+00,Oil & Gas (1B2),CH4,mf,"[-118.24812041360518, 33.86005425099642, -118.2405636313722, 33.86635706699527]",ang,2023-05-14 20:23:19.257474+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t212029-B,33.90863,-118.285363,2017-10-23T21:20:29+00,Oil & Gas (1B2),CH4,mf,"[-118.2891890401059, 33.90562281792852, -118.28159483754935, 33.911925450631394]",ang,2023-05-14 20:23:19.257601+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t212029-C,34.001603,-118.369336,2017-10-23T21:20:29+00,Oil & Gas (1B2),CH4,mf,"[-118.37289926992264, 33.99862643778101, -118.36533059399548, 34.00492891022225]",ang,2023-05-14 20:23:19.257539+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t213857-A,33.804504,-118.244504,2017-10-23T21:38:57+00,Electricity Generation (1A1),CH4,mf,"[-118.24675674866761, 33.80273144120996, -118.24233299636599, 33.806407314395244]",ang,2023-05-14 20:21:18.069462+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t215031-C,33.71463,-117.705958,2017-10-23T21:50:31+00,Solid Waste (6A),CH4,mf,"[-117.70866290521646, 33.712336040921194, -117.70352919255703, 33.716587440129615]",ang,2023-05-14 20:23:19.264338+00:00,,,,,264.0,174.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t215031-D,33.720434,-117.702768,2017-10-23T21:50:31+00,Solid Waste (6A),CH4,mf,"[-117.70662407046996, 33.717240772682075, -117.7005813051809, 33.72226691992878]",ang,2023-05-14 20:23:19.264280+00:00,,,,,709.0,457.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t215413-D,33.720434,-117.702768,2017-10-23T21:54:13+00,Solid Waste (6A),CH4,mf,"[-117.70632723141644, 33.71793836622824, -117.69920921653573, 33.7238767816946]",ang,2023-05-14 20:21:18.060512+00:00,,,,,1240.0,771.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171023t215413-E,33.719642,-117.704563,2017-10-23T21:54:13+00,Solid Waste (6A),CH4,mf,"[-117.70630475943312, 33.718098360913714, -117.69951127508878, 33.72376684593001]",ang,2023-05-14 20:21:18.060644+00:00,,,,,456.0,324.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t182513-A,33.905751,-118.406747,2017-10-24T18:25:13+00,Electricity Generation (1A1),CH4,mf,"[-118.41056489304376, 33.90280735095308, -118.40290395268228, 33.90913769315412]",ang,2023-05-14 20:21:18.072851+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t182513-B,33.912399,-118.411168,2017-10-24T18:25:13+00,Electricity Generation (1A1),CH4,mf,"[-118.41486786658523, 33.90960660605604, -118.4073071427879, 33.9159090474661]",ang,2023-05-14 20:21:18.072750+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t182513-D,33.914187,-118.412076,2017-10-24T18:25:13+00,Electricity Generation (1A1),CH4,mf,"[-118.41576217858128, 33.91096621814547, -118.40820133754822, 33.917268656732844]",ang,2023-05-14 20:21:18.072800+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t183630-B,33.774727,-118.290496,2017-10-24T18:36:30+00,Electricity Generation (1A1),CH4,mf,"[-118.2939392693644, 33.771587997847185, -118.28639033802965, 33.77789078180628]",ang,2023-05-14 20:23:24.229334+00:00,,,,,783.0,214.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t184733-A,33.848681,-118.334075,2017-10-24T18:47:33+00,Electricity Generation (1A1),CH4,mf,"[-118.33782259311025, 33.84562390640488, -118.3302336244044, 33.8519266253529]",ang,2023-05-14 20:23:24.223725+00:00,,,,,153.0,69.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t184733-B,33.851301,-118.331618,2017-10-24T18:47:33+00,Electricity Generation (1A1),CH4,mf,"[-118.33534905735766, 33.8481667346898, -118.32779352658797, 33.854469384128244]",ang,2023-05-14 20:23:24.223663+00:00,,,,,36.0,20.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t190959-A,33.78320117,-118.2219448,2017-10-24T19:09:59+00,Oil & Gas (1B2),CH4,mf,"[-118.22644129633917, 33.77980547740246, -118.21889148874443, 33.78610838826355]",ang,2023-05-14 20:21:18.076278+00:00,,,,,488.0,167.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t190959-B,33.804504,-118.244504,2017-10-24T19:09:59+00,Electricity Generation (1A1),CH4,mf,"[-118.24834966947007, 33.80133807492427, -118.24076455486005, 33.80764085670776]",ang,2023-05-14 20:21:18.076329+00:00,,,,,422.0,146.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t192146-D,34.001603,-118.369336,2017-10-24T19:21:46+00,Oil & Gas (1B2),CH4,mf,"[-118.37295682738706, 33.99857329545305, -118.36535460488969, 34.00487569557897]",ang,2023-05-14 20:23:24.213301+00:00,,,,,280.0,65.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t192146-E,34.005215,-118.376808,2017-10-24T19:21:46+00,Oil & Gas (1B2),CH4,mf,"[-118.38066523017312, 34.00198192115251, -118.37306272485148, 34.00828430280938]",ang,2023-05-14 20:23:24.213231+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t192146-F,33.817154,-118.235458,2017-10-24T19:21:46+00,Electricity Generation (1A1),CH4,mf,"[-118.23926722027942, 33.813849358406145, -118.2317144655535, 33.82015222209154]",ang,2023-05-14 20:23:24.213547+00:00,,,,,162.0,61.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t194853-A,33.863203,-118.244447,2017-10-24T19:48:53+00,Oil & Gas (1B2),CH4,mf,"[-118.24805062788714, 33.860090994738115, -118.24042658182961, 33.86642177229161]",ang,2023-05-14 20:21:18.061579+00:00,,,,,370.0,185.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t194853-D,34.011707,-118.374457,2017-10-24T19:48:53+00,Oil & Gas (1B2),CH4,mf,"[-118.37812730133355, 34.00869678376797, -118.3704568202808, 34.01502712563917]",ang,2023-05-14 20:21:18.061638+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t202508-B,33.913331,-118.411048,2017-10-24T20:25:08+00,Electricity Generation (1A1),CH4,mf,"[-118.41395477403701, 33.90992451952126, -118.40632672425188, 33.91625492240273]",ang,2023-05-14 20:21:18.068618+00:00,,,,,139.0,54.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t203615-A,33.7751,-118.288828,2017-10-24T20:36:15+00,Electricity Generation (1A1),CH4,mf,"[-118.29301453455317, 33.77237607380596, -118.28546553217667, 33.7786788591001]",ang,2023-05-14 20:23:19.257662+00:00,,,,,180.0,138.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t204657-A,33.803642,-118.284674,2017-10-24T20:46:57+00,Waste Water (6B),CH4,mf,"[-118.2884525538992, 33.80054692037371, -118.28080039097854, 33.80687758470109]",ang,2023-05-14 20:21:18.054118+00:00,,,,,358.0,154.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t204657-C,33.848681,-118.334075,2017-10-24T20:46:57+00,Electricity Generation (1A1),CH4,mf,"[-118.33784667894967, 33.84550892329775, -118.33022414014457, 33.85183953005547]",ang,2023-05-14 20:21:18.054177+00:00,,,,,216.0,121.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t205748-A,33.780818,-118.256448,2017-10-24T20:57:48+00,Oil & Gas (1B2),CH4,mf,"[-118.26018594578284, 33.77791558915115, -118.25260291536215, 33.78421836325696]",ang,2023-05-14 20:23:24.212413+00:00,,,,,155.0,48.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t205748-B,33.80501,-118.272387,2017-10-24T20:57:48+00,Oil & Gas (1B2),CH4,mf,"[-118.27695738532636, 33.802541506025165, -118.2693720573663, 33.80884437644614]",ang,2023-05-14 20:23:24.212482+00:00,,,,,1009.0,254.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t210834-A,33.851301,-118.331618,2017-10-24T21:08:34+00,Electricity Generation (1A1),CH4,mf,"[-118.3352437724613, 33.8482760660259, -118.32758748995846, 33.85460660351849]",ang,2023-05-14 20:23:28.952489+00:00,,,,,76.0,21.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t210834-B,33.848681,-118.334075,2017-10-24T21:08:34+00,Electricity Generation (1A1),CH4,mf,"[-118.33751178504961, 33.84548355724036, -118.32992300303404, 33.851786131497306]",ang,2023-05-14 20:23:28.952828+00:00,,,,,117.0,42.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t213114-A,33.851301,-118.331618,2017-10-24T21:31:14+00,Electricity Generation (1A1),CH4,mf,"[-118.3352164132003, 33.84826179282346, -118.3276608737716, 33.85456444247219]",ang,2023-05-14 20:21:18.061208+00:00,,,,,32.0,10.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t213114-B,33.848681,-118.334075,2017-10-24T21:31:14+00,Electricity Generation (1A1),CH4,mf,"[-118.33718699842358, 33.84566891181281, -118.3295644438253, 33.85199951982971]",ang,2023-05-14 20:21:18.061266+00:00,,,,,247.0,79.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t215215-A,33.803642,-118.284674,2017-10-24T21:52:15+00,Waste Water (6B),CH4,mf,"[-118.28835202456925, 33.800516602387525, -118.28069986409402, 33.806847266936224]",ang,2023-05-14 20:23:19.271533+00:00,,,,,148.0,56.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t215215-B,33.80225,-118.279252,2017-10-24T21:52:15+00,Waste Water (6B),CH4,mf,"[-118.28316703659155, 33.79866885765606, -118.27554850101268, 33.80499960671511]",ang,2023-05-14 20:23:19.271418+00:00,,,,,39.0,24.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t215215-C,33.847274,-118.318761,2017-10-24T21:52:15+00,Electricity Generation (1A1),CH4,mf,"[-118.32231558328532, 33.84435822941626, -118.31469310770984, 33.850688868926404]",ang,2023-05-14 20:23:19.271476+00:00,,,,,155.0,40.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171024t215215-E,33.848681,-118.334075,2017-10-24T21:52:15+00,Electricity Generation (1A1),CH4,mf,"[-118.33757761561817, 33.845452578018936, -118.32998883649547, 33.85175515216037]",ang,2023-05-14 20:23:19.271591+00:00,,,,,186.0,67.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t190057-A,34.44705,-118.588342,2017-10-26T19:00:57+00,Oil & Gas (1B2),CH4,mf,"[-118.59076136639841, 34.445987055877715, -118.58599482052219, 34.44990065250718]",ang,2023-05-14 20:21:18.078792+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t191727-A,34.44705,-118.588342,2017-10-26T19:17:27+00,Oil & Gas (1B2),CH4,mf,"[-118.59132000301085, 34.44545566072024, -118.58659493617331, 34.44936925672546]",ang,2023-05-14 20:23:24.238407+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t191727-B,34.429025,-118.589925,2017-10-26T19:17:27+00,Waste Water (6B),CH4,mf,"[-118.59264654928424, 34.427089962301636, -118.5879017952922, 34.43098647382452]",ang,2023-05-14 20:23:24.238459+00:00,,,,,11.0,5.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t192142-A,34.44705,-118.588342,2017-10-26T19:21:42+00,Oil & Gas (1B2),CH4,mf,"[-118.5924694010029, 34.44605561706971, -118.58723382245778, 34.450355084036175]",ang,2023-05-14 20:23:24.237544+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t192539-A,34.44705,-118.588342,2017-10-26T19:25:39+00,Oil & Gas (1B2),CH4,mf,"[-118.59076095694789, 34.44565026433918, -118.5860152079908, 34.44956381670997]",ang,2023-05-14 20:23:19.263130+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t193010-A,34.44705,-118.588342,2017-10-26T19:30:10+00,Oil & Gas (1B2),CH4,mf,"[-118.59148412058846, 34.445836704648464, -118.58648846569278, 34.44995632611832]",ang,2023-05-14 20:23:24.213762+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t193343-A,34.44705,-118.588342,2017-10-26T19:33:43+00,Oil & Gas (1B2),CH4,mf,"[-118.59116776066615, 34.445600522982986, -118.58640123738424, 34.44951411917076]",ang,2023-05-14 20:21:18.059382+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t193733-A,34.429025,-118.589925,2017-10-26T19:37:33+00,Waste Water (6B),CH4,mf,"[-118.59265023911092, 34.426916101584276, -118.58767757462138, 34.43103568230827]",ang,2023-05-14 20:23:24.231055+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t193733-C,34.44705,-118.588342,2017-10-26T19:37:33+00,Oil & Gas (1B2),CH4,mf,"[-118.59059067728766, 34.44571628107465, -118.58561689964797, 34.44983585699275]",ang,2023-05-14 20:23:24.230999+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t194120-A,34.44705,-118.588342,2017-10-26T19:41:20+00,Oil & Gas (1B2),CH4,mf,"[-118.59071376604521, 34.446408398296796, -118.58596792095395, 34.450304904879964]",ang,2023-05-14 20:21:18.059439+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t194512-A,34.429025,-118.589925,2017-10-26T19:45:12+00,Waste Water (6B),CH4,mf,"[-118.59233793846661, 34.42708837810156, -118.58740894101558, 34.431153944541826]",ang,2023-05-14 20:23:24.227530+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t194512-C,34.44705,-118.588342,2017-10-26T19:45:12+00,Oil & Gas (1B2),CH4,mf,"[-118.59146552463042, 34.445314378399004, -118.58646990066823, 34.449434000120554]",ang,2023-05-14 20:23:24.227472+00:00,,,,,,,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202024-B,35.177193,-119.123291,2017-10-26T20:20:24+00,Livestock (4B),CH4,mf,"[-119.12723663486139, 35.17319330654366, -119.11942706096127, 35.179548840823514]",ang,2023-05-14 20:23:19.263189+00:00,,,,,426.0,102.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202024-C,35.177193,-119.123291,2017-10-26T20:20:24+00,Livestock (4B),CH4,mf,"[-119.12723663486139, 35.17319330654366, -119.11942706096127, 35.179548840823514]",ang,2023-05-14 20:23:19.263305+00:00,,,,,730.0,211.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202024-D,35.21481,-119.210811,2017-10-26T20:20:24+00,Livestock (4B),CH4,mf,"[-119.21398611035384, 35.21157794124464, -119.20624144110378, 35.21793318215875]",ang,2023-05-14 20:23:19.263246+00:00,,,,,86.0,27.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202604-A,35.165846,-119.105358,2017-10-26T20:26:04+00,Livestock (4B),CH4,mf,"[-119.10827307090526, 35.16254300708946, -119.09974833437072, 35.169483990219106]",ang,2023-05-14 20:23:24.211656+00:00,,,,,104.0,17.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202604-B,35.166557,-119.101862,2017-10-26T20:26:04+00,Livestock (4B),CH4,mf,"[-119.1082389678439, 35.16257094987869, -119.09978251425684, 35.169483986854296]",ang,2023-05-14 20:23:24.211587+00:00,,,,,243.0,54.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202604-C,35.178311,-119.122364,2017-10-26T20:26:04+00,Livestock (4B),CH4,mf,"[-119.12624604776532, 35.17490450667398, -119.11840202408783, 35.18134381226421]",ang,2023-05-14 20:23:24.211449+00:00,,,,,199.0,39.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202604-D,35.206136,-119.173324,2017-10-26T20:26:04+00,Livestock (4B),CH4,mf,"[-119.17933445935073, 35.199933151203005, -119.16817923893255, 35.20907595146122]",ang,2023-05-14 20:23:24.211518+00:00,,,,,129.0,27.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t202604-F,35.215898,-119.203719,2017-10-26T20:26:04+00,Livestock (4B),CH4,mf,"[-119.208869370518, 35.21308541601592, -119.2010903336103, 35.21944074329285]",ang,2023-05-14 20:23:24.211289+00:00,,,,,305.0,66.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t203137-A,35.18677146,-119.1019431,2017-10-26T20:31:37+00,Livestock (4B),CH4,mf,"[-119.10668375742455, 35.18455912002121, -119.0980543951122, 35.19158371945619]",ang,2023-05-14 20:23:24.215176+00:00,,,,,225.0,78.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t203137-B,35.18720984,-119.1150524,2017-10-26T20:31:37+00,Livestock (4B),CH4,mf,"[-119.12036586820696, 35.18045653173061, -119.10147000544781, 35.19589943657858]",ang,2023-05-14 20:23:24.215108+00:00,,,,,499.0,286.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t205326-A,35.437202,-119.009085,2017-10-26T20:53:26+00,Oil & Gas (1B2),CH4,mf,"[-119.01281172532167, 35.4346517938339, -119.00545015472923, 35.440675687561416]",ang,2023-05-14 20:21:18.078162+00:00,,,,,151.0,13.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t205326-B,35.441767,-119.003657,2017-10-26T20:53:26+00,Oil & Gas (1B2),CH4,mf,"[-119.00716760715363, 35.439005646115284, -118.9999017343242, 35.44492517662013]",ang,2023-05-14 20:21:18.078110+00:00,,,,,90.0,7.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t205326-C,35.445982,-119.014973,2017-10-26T20:53:26+00,Oil & Gas (1B2),CH4,mf,"[-119.0182958650173, 35.44323894112079, -119.01102956782336, 35.449184582435485]",ang,2023-05-14 20:21:18.078008+00:00,,,,,117.0,20.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t205326-D,35.506075,-119.074114,2017-10-26T20:53:26+00,Oil & Gas (1B2),CH4,mf,"[-119.0778240979947, 35.503119748781906, -119.0705207573278, 35.50909113571207]",ang,2023-05-14 20:21:18.078059+00:00,,,,,105.0,8.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t210059-B,35.509282,-119.036538,2017-10-26T21:00:59+00,Oil & Gas (1B2),CH4,mf,"[-119.0398386964748, 35.506079106259634, -119.03247072941808, 35.51205072861649]",ang,2023-05-14 20:23:24.232782+00:00,,,,,118.0,40.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t210059-C,35.515833,-119.038606,2017-10-26T21:00:59+00,Oil & Gas (1B2),CH4,mf,"[-119.04175594755357, 35.512372834005326, -119.03445157023096, 35.518318304668064]",ang,2023-05-14 20:23:24.232594+00:00,,,,,70.0,30.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t210059-D,35.535143,-119.084334,2017-10-26T21:00:59+00,Oil & Gas (1B2),CH4,mf,"[-119.08843687797324, 35.53194126261701, -119.08109884696191, 35.53791266882349]",ang,2023-05-14 20:23:24.232651+00:00,,,,,103.0,28.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t210059-E,35.554011,-119.096095,2017-10-26T21:00:59+00,Oil & Gas (1B2),CH4,mf,"[-119.09881870160197, 35.551080988702594, -119.09151110069409, 35.557052288512196]",ang,2023-05-14 20:23:24.232537+00:00,,,,,132.0,26.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t210059-F,35.562534,-119.098751,2017-10-26T21:00:59+00,Oil & Gas (1B2),CH4,mf,"[-119.10221181047565, 35.5596757837813, -119.09483916977838, 35.56569935324025]",ang,2023-05-14 20:23:24.232839+00:00,,,,,95.0,17.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t215115-A,34.328155,-118.515938,2017-10-26T21:51:15+00,Solid Waste (6A),CH4,mf,"[-118.51862075176122, 34.32673054713218, -118.51369741691433, 34.33079631232904]",ang,2023-05-14 20:23:28.954298+00:00,,,,,187.0,93.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20171026t215115-B,34.32881,-118.519414,2017-10-26T21:51:15+00,Solid Waste (6A),CH4,mf,"[-118.52170830262789, 34.32676447015891, -118.51678497131297, 34.33083023079607]",ang,2023-05-14 20:23:28.954154+00:00,,,,,71.0,36.0,,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
